,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
47,DAL,22000198,2021-01-17T00:00:00,DAL vs. CHI,L,48.0,41,93,0.441,8,31,0.258,11,19,0.579,12,35,47,18,17.0,6,2,6,23,23,101,-16.0
48,DAL,22000182,2021-01-15T00:00:00,DAL @ MIL,L,48.0,45,97,0.464,13,36,0.361,6,13,0.462,11,40,51,22,9.0,5,6,3,23,14,109,-3.0
49,DAL,22000164,2021-01-13T00:00:00,DAL @ CHA,W,48.0,40,96,0.417,15,46,0.326,9,16,0.563,13,41,54,22,10.0,8,12,7,15,17,104,11.0
50,DAL,22000139,2021-01-09T00:00:00,DAL vs. ORL,W,48.0,39,79,0.494,20,40,0.5,14,18,0.778,6,38,44,25,18.0,5,8,2,17,16,112,14.0
51,DAL,22000120,2021-01-07T00:00:00,DAL @ DEN,W,53.0,42,87,0.483,16,40,0.4,24,31,0.774,7,37,44,27,13.0,12,7,1,21,27,124,7.0
52,DAL,22000098,2021-01-04T00:00:00,DAL @ HOU,W,48.0,39,82,0.476,16,39,0.41,19,20,0.95,10,41,51,24,18.0,4,3,4,31,19,113,13.0
53,DAL,22000090,2021-01-03T00:00:00,DAL @ CHI,L,48.0,39,89,0.438,11,42,0.262,19,27,0.704,11,30,41,23,15.0,6,4,2,27,24,108,-10.0
54,DAL,22000071,2021-01-01T00:00:00,DAL vs. MIA,W,48.0,32,78,0.41,12,37,0.324,17,23,0.739,4,45,49,18,17.0,9,3,2,25,24,93,10.0
55,DAL,22000059,2020-12-30T00:00:00,DAL vs. CHA,L,48.0,34,87,0.391,12,42,0.286,19,33,0.576,13,26,39,24,14.0,10,6,6,16,28,99,-19.0
56,DAL,22000031,2020-12-27T00:00:00,DAL @ LAC,W,48.0,43,87,0.494,14,41,0.341,24,27,0.889,11,43,54,25,8.0,10,2,2,14,19,124,51.0
57,DAL,22000008,2020-12-25T00:00:00,DAL @ LAL,L,48.0,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,9.0,13,3,4,22,23,115,-23.0
58,DAL,22000004,2020-12-23T00:00:00,DAL @ PHX,L,48.0,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,12.0,6,0,7,23,26,102,-4.0
